,Age,type,gender,brand,Name,rating
2209,34세,복합성,여,뉴스킨,갈바닉 스파 시스템 에이지락바디,5
2210,30세,지성,여,뉴스킨,갈바닉 스파 시스템 에이지락바디,5
2211,37세,복합성,여,벨레다,버치 셀룰라이트 오일,5
2212,27세,복합성,여,타이거밤,타이거밤 넥앤숄더 크림,4
2213,34세,복합성,여,클라랑스,바디 핏 엑스퍼트 카피톤,1
2214,30세,지성,여,타이거밤,타이거밤 넥앤숄더 크림,5
2215,28세,건성,여,유라인코스메틱,바디슬리밍 핫 테라피 크림,3
2216,34세,복합성,여,세렌디뷰티,퓨어델라 부스팅 바디 크림,4
2217,29세,건성,여,타이거밤,타이거밤 넥앤숄더 크림,3
2218,21세,건성,여,유라인코스메틱,바디슬리밍 핫 테라피 크림,4
2219,28세,건성,여,타이거밤,타이거밤 넥앤숄더 크림,4
2220,52세,민감성,여,클라랑스,바디 리프트 컨트롤,4
2221,42세,민감성,여,코스노리,올웨이즈 핏 바디톡스,2
2222,32세,건성,여,애플린,레그알 크림,4
2223,42세,민감성,여,클라랑스,바디 리프트 컨트롤,5
2224,33세,복합성,여,벨레다,버치 셀룰라이트 오일,5
2225,29세,건성,여,알자토,레그 서포터,5
2226,32세,지성,여,클라랑스,바디 핏 엑스퍼트 카피톤,5
2227,31세,복합성,여,얼스레시피,셀다운 너리싱 크림,4
2228,47세,민감성,여,클라랑스,바디 리프트 컨트롤,2
2229,33세,복합성,여,클라랑스,바디 핏 엑스퍼트 카피톤,3
2230,44세,건성,여,키처스 18,슬림 번,2
2231,33세,중성,여,클라랑스,수퍼 레스토러티브 바디 케어,5
2232,30세,복합성,여,벨레다,버치 셀룰라이트 오일,4
2233,33세,민감성,여,유라인코스메틱,바디슬리밍 핫 테라피 크림,3
2234,37세,복합성,여,벨레다,버치 셀룰라이트 오일,4
2235,38세,지성,여,벨레다,버치 셀룰라이트 오일,5
2236,23세,건성,여,어퓨,피곤하지 마사지 볼,5
2237,40세,건성,여,로레알파리,수블림 바디 실루엣 엥크로야블,3
2238,26세,건성,여,피몽쉐,바디워머 스트롱,4
2239,35세,민감성,여,알자토,레그 서포터,5
2240,32세,건성,여,더유핏,스파클링 부스터,5
2241,22세,민감성,여,코스노리,올웨이즈 핏 바디톡스,4
2242,26세,복합성,여,미샤,쿨 피팅 바디젤,2
2243,26세,복합성,여,미샤,핫버닝 퍼펙트 바디 젤,2
2244,32세,중성,여,슬림워크,야간용 강압 롱 압박 스타킹,4
2245,42세,복합성,여,어퓨,피곤하지 마사지 볼,5
2246,34세,민감성,여,코스노리,올웨이즈 핏 바디톡스,4
2247,34세,중성,여,슬림워크,야간용 강압 롱 압박 스타킹,5
2248,26세,민감성,여,슬림워크,야간용 슈퍼 롱 압박 스타킹,5
2249,33세,건성,여,더유핏,스파클링 부스터,5
2250,25세,민감성,여,니베아,데오드란트 엑스트라 화이트 [스프레이],4
2251,21세,민감성,여,니베아,데오드란트 스프레이 패뷸러스 플라워,3
2252,28세,복합성,여,니베아,데오드란트 롤온 내추럴리굿 그린티,5
2253,38세,건성,여,미스사사,슈퍼 쿨링 파우더 시트 프레시 시트러스 향,3
2254,26세,민감성,여,니베아,데오드란트 롤온 내추럴리굿 그린티,5
2255,25세,지성,여,니베아,엑스트라 화이트 스틱,3
2256,25세,지성,여,니베아,드라이 콤포트 롤온,5
2257,26세,복합성,여,비오레,사라사라 파우더시트,3
2258,38세,복합성,여,멈칫,데오티슈 [소프트블루 솝],3
2259,26세,복합성,여,니베아,데오드란트 미스트 내추럴리굿 그린티,3
2260,27세,복합성,여,니베아,엑스트라 화이트 스틱,5
2261,27세,건성,여,미스사사,슈퍼 쿨링 파우더 시트 [클린 솝],4
2262,28세,복합성,여,니베아,데오드란트 미스트 내추럴리굿 그린티,5
2263,36세,중성,여,니베아,엑스트라 화이트 스틱,4
2264,27세,건성,여,크리스탈,미네랄 데오드란트 스틱,5
2265,27세,지성,여,에뛰드,핸즈 업 코트니 데오 미스트,4
2266,26세,복합성,여,니베아,데오드란트 롤온 내추럴리굿 그린티,2
2267,24세,복합성,여,크리스탈,미네랄 데오드란트 스틱,5
2268,29세,건성,여,니베아,데오드란트 미스트 내추럴리굿 그린티,2
2269,19세,복합성,여,니베아,엑스트라 화이트 스틱,5
2270,25세,중성,여,니베아,데오드란트 미스트 내추럴리굿 그린티,4
2271,30세,건성,여,니베아,엑스트라 화이트 스틱,5
2272,27세,건성,여,크리스탈,미네랄 데오드란트 스틱,5
2273,20세,지성,여,크리스탈,미네랄 데오드란트 롤온 [무향],3
2274,28세,복합성,여,크리스탈,미네랄 데오드란트 스틱,5
2275,27세,건성,여,이솝,허벌 데오도란트,1
2276,24세,복합성,여,니베아,데오드란트 롤온 펄 앤 뷰티,5
2277,25세,중성,여,니베아,데오드란트 롤온 내추럴리굿 그린티,4
2278,39세,건성,여,이솝,데오도란트,4
2279,26세,지성,여,니베아,데오드란트 롤온 내추럴리굿 그린티,3
2280,21세,복합성,남,니베아,드라이 콤포트 스프레이,5
2281,22세,복합성,여,니베아,데오드란트 롤온 내추럴리굿 그린티,2
2282,32세,민감성,여,미스사사,슈퍼 쿨링 파우더 시트 [클린 솝],5
2283,27세,복합성,여,니베아,데오드란트 미스트 내추럴리굿 그린티,4
2284,38세,민감성,여,니베아,펄 앤 뷰티 스프레이,5
2285,22세,지성,여,니베아,데오드란트 롤온 내추럴리굿 그린티,5
2286,29세,건성,여,니베아,데오드란트 롤온 내추럴리굿 그린티,3
2287,27세,지성,여,니베아,데오드란트 미스트 내추럴리굿 그린티,5
2288,24세,건성,여,크리스탈,미네랄 데오드란트 스틱,4
2289,29세,복합성,여,레이디 스피드 스틱,인비지블 드라이 샤워 프레쉬,4
2290,26세,민감성,여,니베아,데오드란트 미스트 내추럴리굿 그린티,4
2291,25세,복합성,여,니베아,데오드란트 롤온 내추럴리굿 그린티,4
2292,24세,복합성,여,니베아,데오드란트 미스트 내추럴리굿 그린티,5
2293,25세,복합성,여,니베아,데오드란트 미스트 내추럴리굿 그린티,5
2294,27세,지성,여,니베아,데오드란트 미스트 내추럴리굿 그린티,4
2295,28세,건성,여,니베아,데오드란트 미스트 내추럴리굿 그린티,5
2296,29세,건성,여,니베아,데오드란트 미스트 내추럴리굿 그린티,4
2297,27세,복합성,여,니베아,데오드란트 미스트 내추럴리굿 그린티,4
2298,23세,지성,여,니베아,데오드란트 미스트 내추럴리굿 그린티,4
2299,28세,복합성,여,니베아,데오드란트 롤온 내추럴리굿 그린티,4
2300,31세,지성,여,모어벨라,모어스키니 여리핏 바디슬리밍 쿨크림,4
2301,24세,지성,여,파이브데이즈,일랑일랑 가슴오일,3
2302,29세,복합성,여,이솝,진저 플라이트 테라피,5
2303,31세,민감성,여,랩피토,레그 쿨링젤,3
2304,32세,건성,여,이솝,진저 플라이트 테라피,4
2305,30세,지성,여,A24,헴폴릭 퍼스트 에이드 SOS 크림,5
2306,30세,민감성,여,아베다,스트레스-픽스™ 컨센트레이트,2
2307,26세,건성,여,이솝,진저 플라이트 테라피,4
2308,42세,건성,여,스파실론,컴포트 릴리빙 밤,5
2309,30세,지성,여,토트넘 홋스퍼,소닉 보스웰리아 크림,5
2310,23세,건성,여,아베다,쿨링 밸런싱 오일 컨센트레이트,3
2311,32세,민감성,여,아베다,스트레스-픽스™ 컨센트레이트,3
2312,28세,복합성,여,오리진스,레그 리프트 레그 크림,3
2313,30세,건성,여,아베다,유칼립투스 에센셜 오일+베이스,4
2314,21세,민감성,여,아베다,쿨링 밸런싱 오일 컨센트레이트,4
2315,34세,지성,여,더바디샵,스파 오브 더 월드 타이 레몬그라스 마사지 오일,4
2316,27세,복합성,여,이노벨라 코스메틱,콜라겐 마사지크림,4
2317,31세,건성,여,이솝,진저 플라이트 테라피,5
2318,29세,민감성,여,미스레그,쿨링볼 [백합향],3
2319,42세,민감성,여,클라랑스,에너자이징 에멀젼 포 타이어드 레그스,4
2320,31세,복합성,여,랩피토,레그 쿨링젤,5
2321,34세,복합성,여,뉴스킨,아이스댄서 인비거레이팅 레그 젤,4
2322,30세,복합성,여,파머스,프레그넌시 마사지 크림,5
2323,32세,지성,여,벨레다,마더 벨리 마사지 오일,5
2324,17세,민감성,여,뉴스킨,아이스댄서 인비거레이팅 레그 젤,5
2325,29세,복합성,여,아로마티카,시너지 오일 [언버든],4
2326,22세,지성,여,델리케어,델리보소미오일,3
2327,42세,건성,여,벨레다,아니카 마사지 오일,4
2328,28세,건성,여,데일리아로마,100% 퓨어 내츄럴 에센셜 오일 [프랑킨센스],3
2329,34세,복합성,여,아베다,쿨링 밸런싱 오일 컨센트레이트,3
2330,40세,건성,여,마녀공장,만사쾌신 넥 앤 숄더 크림,4
2331,27세,복합성,여,아베다,쿨링 밸런싱 오일 컨센트레이트,5
2332,34세,복합성,여,아베다,쿨링 밸런싱 오일 컨센트레이트,5
2333,38세,민감성,여,아베다,쿨링 밸런싱 오일 컨센트레이트,4
2334,23세,건성,여,델리케어,델리보소미오일,3
2335,34세,지성,여,아베다,쿨링 밸런싱 오일 컨센트레이트,5
2336,31세,복합성,여,아로마티카,어웨이크닝 컨센트레이트 페퍼민트 & 유칼립투스,5
2337,27세,복합성,여,아로마티카,어웨이크닝 컨센트레이트 페퍼민트 & 유칼립투스,4
2338,36세,복합성,여,안나홀츠,아로마 릴렉싱 마사지 오일,4
2339,28세,건성,여,랩피토,레그 쿨링 젤 시트러스,4
2340,28세,건성,여,랩피토,레그 쿨링젤,4
2341,31세,복합성,여,타이거밤,릴리프,4
2342,29세,복합성,여,아베다,스트레스-픽스™ 컨센트레이트,3
2343,27세,복합성,여,멘소래담,롤온 로션,1
2344,27세,복합성,여,아베다,스트레스-픽스™ 컨센트레이트,4
2345,37세,복합성,여,데일리더즌,로즈힙 오일,3
2346,36세,복합성,여,예스티,슬리본 레그젤,5
2347,30세,민감성,여,아로마티카,라벤더 에센셜 오일,5
2348,28세,민감성,여,타이거밤,릴리프,4
2349,21세,복합성,여,올가휴,아로마틱 로제 팜므 오일,5
2350,29세,복합성,여,헉슬리,핸드 크림 베르베르 포트레이트,4
2351,24세,복합성,여,브링그린,티 룸 핸드크림 [플라워티],5
2352,24세,복합성,여,허바신,카밀 핸드크림 튜브,4
2353,33세,건성,여,헉슬리,핸드 크림 모로칸 가드너,2
2354,21세,지성,여,헉슬리,핸드 크림 모로칸 가드너,5
2355,36세,복합성,여,헉슬리,핸드 크림 베르베르 포트레이트,4
2356,32세,복합성,여,시드물,쉐어버터 핸드 크림,4
2357,28세,건성,여,라이온,아이깨끗해 향균 폼 핸드솝 [블루밍 퍼플],5
2358,34세,복합성,남,이솝,레저렉션 아로마틱 핸드 밤,5
2359,27세,복합성,여,헉슬리,핸드 크림 블루 메디나 탠저린,2
2360,26세,지성,여,헉슬리,핸드 크림 모로칸 가드너,4
2361,52세,중성,여,이솝,레저렉션 아로마틱 핸드 밤,5
2362,27세,복합성,여,헉슬리,핸드 크림 베르베르 포트레이트,2
2363,26세,건성,여,헉슬리,핸드 크림 베르베르 포트레이트,5
2364,30세,복합성,여,헉슬리,핸드 크림 블루 메디나 탠저린,4
2365,30세,복합성,여,헉슬리,핸드 크림 베르베르 포트레이트,5
2366,43세,중성,여,헉슬리,핸드 크림 모로칸 가드너,5
2367,27세,건성,여,헉슬리,핸드 크림 모로칸 가드너,5
2368,25세,복합성,여,헉슬리,핸드 크림 블루 메디나 탠저린,4
2369,25세,복합성,여,헉슬리,핸드 크림 베르베르 포트레이트,3
2370,25세,복합성,여,헉슬리,핸드 크림 모로칸 가드너,5
2371,15세,중성,여,더프트앤도프트,소피소피 너리싱 핸드크림,5
2372,15세,중성,여,논픽션,젠틀나잇 핸드크림,5
2373,18세,복합성,여,더블유드레스룸,퍼퓸 핸드크림 No.11 화이트솝,5
2374,26세,건성,여,이솝,레저렉션 아로마틱 핸드 밤,4
2375,36세,건성,여,헉슬리,핸드 크림 블루 메디나 탠저린,2
2376,28세,복합성,여,논픽션,가이악플라워 핸드크림,3
2377,25세,건성,여,논픽션,상탈크림 핸드크림,4
2378,27세,복합성,여,헉슬리,핸드 크림 모로칸 가드너,4
2379,28세,지성,여,록시땅,아몬드 딜리셔스 핸드크림,5
2380,28세,지성,여,논픽션,인더샤워 핸드크림,5
2381,28세,민감성,여,헉슬리,핸드 크림 모로칸 가드너,5
2382,28세,지성,여,세포라 컬렉션,로즈 핸드 밤,3
2383,33세,민감성,여,헉슬리,핸드 크림 베르베르 포트레이트,5
2384,41세,복합성,여,헉슬리,핸드 크림 베르베르 포트레이트,5
2385,27세,지성,여,헉슬리,핸드 크림 블루 메디나 탠저린,5
2386,43세,복합성,여,아트릭스,스트롱 프로텍션 크림 튜브형,5
2387,28세,중성,여,헉슬리,핸드 크림 모로칸 가드너,3
2388,24세,지성,여,헉슬리,핸드 크림 블루 메디나 탠저린,4
2389,26세,민감성,여,온호프,핸드크림 [쏘 희],5
2390,34세,지성,여,헉슬리,핸드 크림 베르베르 포트레이트,4
2391,34세,지성,여,헉슬리,핸드 크림 모로칸 가드너,5
2392,34세,지성,여,헉슬리,핸드 크림 블루 메디나 탠저린,5
2393,28세,건성,여,헉슬리,핸드 크림 베르베르 포트레이트,4
2394,28세,건성,여,헉슬리,핸드 크림 모로칸 가드너,4
2395,28세,건성,여,헉슬리,핸드 크림 블루 메디나 탠저린,4
2396,32세,복합성,여,바이레도,핸드크림 [스웨이드],5
2397,29세,건성,여,퓨렐,손소독제,5
2398,36세,복합성,여,더바디샵,모링가 핸드크림,4
2399,27세,건성,여,헉슬리,핸드 크림 모로칸 가드너,4
2400,20세,민감성,여,뉴트로지나,인텐스 리페어 풋크림,5
2401,37세,복합성,여,더마비,우레아9.8 풋 크림,5
2402,25세,지성,여,온더바디,발을씻자 코튼풋샴푸 [프레쉬 레몬 민트],4
2403,31세,건성,여,록시땅,시어 버터 풋 크림,4
2404,37세,지성,여,성분에디터,시어버터 아기발 스틱,3
2405,20세,복합성,여,히말라야,풋 케어 크림,4
2406,31세,건성,여,온더바디,발을씻자 코튼풋샴푸 [쿨링],5
2407,31세,건성,여,웰빙헬스팜,고운발 크림,4
2408,42세,복합성,여,코코스타,풋 모이스처 팩 (보습 풋팩),4
2409,25세,건성,여,온더바디,발을씻자 코튼풋샴푸 [쿨링],5
2410,25세,복합성,여,온더바디,발을씻자 코튼풋샴푸 [프레쉬 레몬 민트],4
2411,31세,건성,여,온더바디,발을씻자 코튼풋샴푸 [프레쉬 레몬 민트],5
2412,37세,복합성,여,온더바디,발 각질 벗자 풋 필링 스프레이,4
2413,34세,건성,여,온더바디,발을씻자 코튼풋샴푸 [프레쉬 자몽 민트],5
2414,31세,건성,여,웰빙헬스팜,고운발 크림,5
2415,28세,건성,여,온더바디,발을씻자 코튼풋샴푸 [프레쉬 자몽 민트],4
2416,24세,복합성,여,더마비,우레아9.8 풋 크림,4
2417,34세,민감성,여,한율,자연을 닮은 풋크림,5
2418,18세,지성,여,히말라야,풋 케어 크림,5
2419,35세,복합성,여,온더바디,발을씻자 코튼풋샴푸 [프레쉬 자몽 민트],5
2420,25세,복합성,여,온더바디,발을씻자 코튼풋샴푸 [프레쉬 레몬 민트],5
2421,28세,복합성,여,뉴트로지나,인텐스 리페어 풋크림,5
2422,29세,복합성,남,미팩토리,필링 데드 풋 팩,5
2423,28세,민감성,여,온더바디,발을씻자 코튼풋샴푸 [프레쉬 자몽 민트],5
2424,51세,복합성,여,온더바디,발을씻자 코튼풋샴푸 [프레쉬 레몬 민트],4
2425,34세,건성,여,록시땅,시어 버터 풋 크림,5
2426,33세,건성,여,웰빙헬스팜,고운발 크림,5
2427,34세,지성,여,뉴트로지나,인텐스 리페어 풋크림,5
2428,34세,지성,여,토니모리,샤이니 풋 슈퍼 필링 리퀴드,4
2429,32세,건성,여,뉴트로지나,인텐스 리페어 풋크림,5
2430,34세,건성,여,뉴트로지나,인텐스 리페어 풋크림,4
2431,41세,복합성,여,웰빙헬스팜,고운발 크림,5
2432,28세,건성,여,하경네이처웰,판타지 풋스틱,5
2433,27세,지성,여,다슈,데일리 릴렉스 풋크림,5
2434,32세,복합성,여,더마비,우레아9.8 풋 크림,5
2435,32세,복합성,여,웰빙헬스팜,고운발 크림,5
2436,26세,복합성,여,로로비,보송보송 발 각질 팩,4
2437,39세,민감성,여,웰빙헬스팜,고운발 크림,5
2438,26세,복합성,여,성분에디터,시어버터 아기발 스틱,2
2439,30세,민감성,여,오킵스,헬시피트 풋크림 자,5
2440,29세,복합성,여,이니스프리,스페셜 케어 마스크 [풋],4
2441,20세,건성,여,온더바디,발을씻자 코튼풋샴푸 [프레쉬 레몬 민트],5
2442,37세,복합성,여,티타니아,발샴푸,5
2443,32세,건성,여,온더바디,발을씻자 코튼풋샴푸 [프레쉬 레몬 민트],5
2444,26세,지성,여,온더바디,발을씻자 코튼풋샴푸 [프레쉬 레몬 민트],5
2445,44세,건성,여,아베다,풋 릴리프™,5
2446,30세,복합성,여,더마비,우레아9.8 풋 크림,5
2447,46세,민감성,남,뉴트로지나,인텐스 리페어 풋크림,5
2448,35세,복합성,여,라벨영,쇼핑 닥터피쉬 테라피,4
2449,27세,중성,여,뉴트로지나,인텐스 리페어 풋크림,5
2450,30세,복합성,여,해피바스,매그놀리아 에센스 모이스처라이징 바디워시,5
2451,30세,복합성,여,온더바디,퓨어 시카 쉐어 바디워시 [화이트머스크향],4
2452,22세,민감성,여,시스올로지,오션 드라이브 바디 클렌저,5
2453,25세,민감성,여,해피바스,에센스 모이스춰바 라벤더,5
2454,25세,민감성,여,헤라,지일 퍼퓸드 비누 솝,4
2455,23세,복합성,여,러쉬,더 컴포터,5
2456,34세,민감성,여,닥터브로너스,얼그레이 퓨어 캐스틸 솝,4
2457,35세,복합성,여,러쉬,매직 크리스탈스,4
2458,35세,건성,여,엘리자베스아덴,그린티 샤워젤,5
2459,29세,복합성,여,해피바스,스킨유 소프트앤모어 138 스킨에멀전 샤워젤 [건성 피부용],4
2460,35세,건성,여,더바디샵,모링가 샤워젤,5
2461,35세,건성,여,아비노,데일리 모이스춰라이징 스트레스 릴리프 바디워시,5
2462,35세,건성,여,해피바스,스킨유 소프트앤모어 138 스킨에멀전 샤워젤 [건성 피부용],5
2463,28세,복합성,여,러쉬,해피 히피,5
2464,36세,복합성,여,더바디샵,모링가 샤워젤,4
2465,27세,복합성,여,세인트이브스,핑크레몬&오렌지 바디워시,5
2466,27세,복합성,여,솔테라피,솔티 허니 바디 스크럽,4
2467,26세,민감성,여,러쉬,슬리피,4
2468,22세,복합성,여,트리헛,시어 슈가 스크럽 트로피칼 망고,5
2469,29세,복합성,여,록시땅,시어 울트라 리치 핸드 앤 바디 워시,5
2470,50세,복합성,여,에뛰드,마이뷰티툴 효녀손 바디 브러쉬,3
2471,30세,복합성,여,러쉬,섹스 밤,4
2472,39세,복합성,여,비욘드,토탈 리커버리 샤워크림,4
2473,31세,민감성,여,에뛰드,마이뷰티툴 효녀손 바디 브러쉬,5
2474,20세,민감성,여,러쉬,어 프렌치 키스,5
2475,30세,지성,여,더퓨어,트리플 베리어 더마 릴리프 바디워시,5
2476,31세,지성,여,레이비,산양유 바디워시,4
2477,25세,복합성,여,러쉬,인터갈락틱,5
2478,25세,복합성,여,사봉,라벤더 애플 바디 스크럽,5
2479,24세,건성,여,러쉬,인터갈락틱,4
2480,31세,건성,여,비욘드,리바이탈 샤워젤,4
2481,25세,민감성,여,일리윤,세라마이드 아토 버블워시 앤 샴푸,4
2482,30세,지성,여,일리윤,세라마이드 아토 6.0 탑투토워시,5
2483,26세,복합성,여,해피바스,테라피스파 시암아로마 월넛쉘솔트 스크럽워시,5
2484,21세,민감성,여,일리윤,세라마이드 아토 바디워시,4
2485,28세,복합성,여,사봉,화이트티 바디 스크럽,5
2486,24세,지성,여,해피바스,매그놀리아 에센스 모이스처라이징 바디워시,4
2487,27세,건성,여,라벨영,쇼킹바디바 카밍버전,3
2488,42세,복합성,여,지오마,리모델링 바디스크럽,5
2489,26세,민감성,여,닥터브로너스,베이비 언센티드 퓨어 캐스틸 솝,5
2490,33세,복합성,여,락토덤,피부에 유익한 생보습 워시,3
2491,27세,지성,여,톤28,S25 제충국+시트로넬라,3
2492,20세,복합성,여,일리윤,프레쉬 모이스춰 스크럽 워시,4
2493,25세,복합성,여,정준산업,요술 때밀이 장갑,5
2494,33세,복합성,여,도브,화이트피치 리밸런싱 바디워시,3
2495,24세,복합성,여,샤워메이트,유자 바디워시,4
2496,24세,복합성,여,해피바스,로즈 에센스 브라이트닝 바디워시,5
2497,24세,복합성,여,해피바스,내추럴 정말 촉촉한 바디워시,4
2498,35세,민감성,여,아크네스,퍼펙트 솔루션 바디워시,3
2499,24세,건성,여,러쉬,럽 럽 럽,5
2500,21세,복합성,여,베네피트,테이크 어 픽쳐 잇 래스트 롱거,4
2501,26세,복합성,여,미샤,글램 실키 바디 밤 [SPF27],3
2502,38세,민감성,여,베네피트,테이크 어 픽쳐 잇 래스트 롱거,3
2503,27세,건성,여,베네피트,테이크 어 픽쳐 잇 래스트 롱거,2
2504,31세,지성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],5
2505,29세,건성,여,베네피트,테이크 어 픽쳐 잇 래스트 롱거,3
2506,28세,민감성,여,러쉬,쉼미 쉼미,2
2507,30세,건성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],4
2508,23세,건성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],4
2509,31세,민감성,여,오프라,로데오 드라이브 페이스 앤 바디 미스트,5
2510,34세,민감성,여,베네피트,테이크 어 픽쳐 잇 래스트 롱거,4
2511,33세,복합성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],3
2512,37세,건성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],3
2513,30세,복합성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],4
2514,33세,복합성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],2
2515,19세,지성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],4
2516,35세,민감성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],3
2517,26세,복합성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],4
2518,21세,민감성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],5
2519,24세,건성,여,코스노리,샤이닝 드레스 크림,4
2520,39세,복합성,여,가네보,(2018 밀라노 컬렉션) 바디 후레쉬 파우더 [SPF20/PA+],5
2521,33세,건성,여,낫포유,마네킹 바디 파운데이션 [SPF22/PA++],3
2522,34세,건성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],3
2523,24세,복합성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],5
2524,31세,민감성,여,낫포유,마네킹 바디 파운데이션 [SPF22/PA++],4
2525,32세,중성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],4
2526,33세,복합성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],4
2527,32세,복합성,여,미샤,글램 실키 바디 밤 [SPF27],4
2528,31세,복합성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],5
2529,31세,복합성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],4
2530,26세,지성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],2
2531,36세,건성,여,베네피트,테이크 어 픽쳐 잇 래스트 롱거,3
2532,31세,복합성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],5
2533,28세,중성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],4
2534,25세,복합성,여,더샘,어반 딜라이트 바디 파우더 [로즈],2
2535,20세,지성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],5
2536,27세,민감성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],5
2537,29세,복합성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],4
2538,30세,복합성,여,코스노리,샤이닝 드레스 크림,3
2539,33세,건성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],3
2540,30세,민감성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],2
2541,21세,중성,여,코스노리,샤이닝 드레스 크림,5
2542,18세,지성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],2
2543,26세,복합성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],4
2544,21세,건성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],4
2545,34세,복합성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],4
2546,29세,건성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],5
2547,33세,복합성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],3
2548,23세,복합성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],4
2549,26세,복합성,여,나인위시스,화이트 톤업 바디 세럼 [SPF21],2
2550,36세,건성,여,다이소,빅 3중날 여성용면도기,4
2551,32세,건성,여,도루코,샤이 레이나 여성 면도기,5
2552,25세,중성,여,쉬크,인튜이션 석류 여성제모기,5
2553,19세,지성,여,네즈,내추럴 헤어 리무버 젤,3
2554,22세,건성,여,쉬크,인튜이션 석류 여성제모기,4
2555,18세,건성,여,바디네이처,헤어리무버 왁스스트립 바디 센시티브 스킨 로터스플라워,4
2556,31세,복합성,여,알롱,셀프 하드 왁싱키트,4
2557,22세,건성,여,바디네이처,왁스스트립 페이스 스위트아몬드오일,5
2558,48세,민감성,여,네어,바디 제모 왁스 스트립,3
2559,44세,건성,여,질레트,비너스 새틴케어 여성용 면도젤,3
2560,24세,복합성,여,쉬크,인튜이션 석류 여성제모기,3
2561,30세,복합성,여,바디네이처,제모크림 [언더암 앤 비키니 오키드],4
2562,23세,민감성,여,지저쓰,슈가링 왁스,3
2563,23세,복합성,여,쉬크,인튜이션 석류 여성제모기,4
2564,25세,복합성,여,쉬크,인튜이션 석류 여성제모기,5
2565,32세,복합성,여,바디네이처,알로에베라아르간오일 왁스스트립 (바디용),1
2566,20세,민감성,여,바디네이처,제모크림 알로에베라(바디용),3
2567,20세,민감성,여,바디네이처,제모크림 로즈힙앤에센셜오일(바디용),3
2568,19세,중성,여,네어,민감성 바디 제모크림,2
2569,29세,민감성,여,질레트,비너스 임브레이스 면도기,5
2570,21세,중성,여,질레트,비너스 임브레이스 면도기,5
2571,42세,복합성,여,쉬크,인튜이션 내추럴 면도기,4
2572,24세,민감성,여,지저쓰,슈가링 왁스,5
2573,32세,복합성,여,바나다왁싱,201 하드왁스,5
2574,22세,건성,여,질레트,비너스 스파 면도기,5
2575,25세,민감성,여,쉬크,인튜이션 석류 여성제모기,4
2576,26세,중성,여,질레트,비너스 스월 면도기,3
2577,37세,건성,여,바디네이처,헤어리무버 왁스스트립 바디 센시티브 스킨 로터스플라워,2
2578,26세,복합성,여,질레트,비너스 임브레이스 면도기,3
2579,33세,복합성,여,질레트,비너스 임브레이스 면도기,5
2580,31세,민감성,여,바나다왁싱,201 하드왁스,4
2581,23세,복합성,여,쉬크,인튜이션 석류 여성제모기,5
2582,27세,복합성,여,쉬크,인튜이션 팝 면도기,5
2583,20세,지성,여,질레트,비너스 스월 면도기,5
2584,32세,중성,여,네어,토피애플 슈가왁스,2
2585,30세,복합성,여,질레트,비너스 임브레이스 면도기,5
2586,21세,건성,여,질레트,비너스 스파 면도기,5
2587,33세,복합성,여,질레트,비너스 엑스트라 스무스 면도기,5
2588,25세,복합성,여,질레트,비너스 임브레이스 면도기,5
2589,25세,복합성,여,쉬크,인튜이션 석류 여성제모기,5
2590,17세,복합성,여,질레트,비너스 임브레이스 면도기,5
2591,28세,중성,여,빅,트윈 여성용 면도기,5
2592,21세,건성,여,질레트,비너스 임브레이스 면도기,4
2593,23세,복합성,여,바디네이처,헤어리무버 왁스스트립 바디 센시티브 스킨 로터스플라워,3
